report_date,ticker,fiscal_quarter,fiscal_quarter_end,roe,gross_margin,fcf_yield,debt_to_assets,pe,pb,ev_ebitda,earnings_yield
2022-08-04,LIN,2022Q2,2022-06-30,0.1646,0.4435,0.0467,0.442,17.5,3.08,16.43,0.0571
2022-08-04,META,2022Q2,2022-06-30,0.2404,0.7671,0.0568,0.1478,21.43,12.24,28.57,0.0467
2022-08-04,MSFT,2022Q2,2022-06-30,0.4271,0.6808,0.0392,0.234,24.88,18.27,41.1,0.0402
2022-08-04,NEE,2022Q2,2022-06-30,0.1103,0.4335,0.0169,0.6268,26.84,3.27,17.45,0.0373
2022-08-04,NVDA,2022Q2,2022-06-30,0.3482,0.6058,0.0282,0.1797,40.74,25.63,59.81,0.0245
2022-08-04,PG,2022Q2,2022-06-30,0.1943,0.5177,0.0596,0.5108,21.08,9.35,26.48,0.0474
2022-08-04,PLD,2022Q2,2022-06-30,0.0756,0.787,0.031,0.4228,43.47,2.43,20.56,0.023
2022-08-04,UNH,2022Q2,2022-06-30,0.224,0.2262,0.0478,0.3708,16.47,7.61,22.82,0.0607
2022-08-04,UPS,2022Q2,2022-06-30,0.5901,0.2402,0.0633,0.732,20.11,36.01,14.4,0.0497
2022-08-04,V,2022Q2,2022-06-30,0.3294,0.8236,0.0596,0.3915,20.92,11.3,27.62,0.0478
2022-08-04,WMT,2022Q2,2022-06-30,0.2124,0.2666,0.0331,0.63,25.13,6.04,16.92,0.0398
2022-08-04,XOM,2022Q2,2022-06-30,0.1225,0.3354,0.0436,0.4004,13.89,2.09,13.05,0.072
2022-08-04,ZQAI,2022Q2,2022-06-30,0.072,0.23,0.0242,0.5245,21.29,2.55,18.42,0.047
2022-08-04,ZQLH,2022Q2,2022-06-30,0.0885,0.5817,0.0289,0.3191,35.43,4.7,22.32,0.0282
2022-08-04,ZQPT,2022Q2,2022-06-30,0.0468,0.39,0.004,0.2977,55.26,1.35,13.46,0.0181
2022-11-04,AAPL,2022Q3,2022-09-30,0.4514,0.4045,0.0487,0.3451,19.99,7.93,10.57,0.05
2022-11-04,AMT,2022Q3,2022-09-30,0.2051,0.6869,0.0325,0.7792,34.29,14.72,29.44,0.0292
2022-11-04,AMZN,2022Q3,2022-09-30,0.1292,0.4045,0.0274,0.5398,51.95,23.89,59.71,0.0193
2022-11-04,APD,2022Q3,2022-09-30,0.1838,0.312,0.0511,0.435,22.5,8.07,30.26,0.0444
2022-11-04,BAC,2022Q3,2022-09-30,0.1061,0.4973,0.0201,0.8644,12.96,1.86,20.17,0.0772
2022-11-04,CAT,2022Q3,2022-09-30,0.3706,0.3467,0.0485,0.6685,16.39,9.03,16.56,0.061
2022-11-04,CVX,2022Q3,2022-09-30,0.108,0.3316,0.0416,0.3747,15.72,1.92,14.09,0.0636
2022-11-04,DUK,2022Q3,2022-09-30,0.0808,0.3023,0.0179,0.7367,29.12,1.71,13.92,0.0343
2022-11-04,ECL,2022Q3,2022-09-30,0.1737,0.4044,0.0475,0.5,25.75,6.95,17.87,0.0388
2022-11-04,GOOGL,2022Q3,2022-09-30,0.227,0.5309,0.036,0.1097,24.48,8.24,26.37,0.0408
2022-11-04,HD,2022Q3,2022-09-30,0.4561,0.3311,0.0571,0.629,21.4,201.32,32.21,0.0467
2022-11-04,HON,2022Q3,2022-09-30,0.3119,0.327,0.0497,0.5697,16.68,9.4,17.62,0.0599
2022-11-04,JNJ,2022Q3,2022-09-30,0.273,0.6775,0.055,0.4401,16.54,5.8,13.52,0.0604
2022-11-04,JPM,2022Q3,2022-09-30,0.1339,0.5426,0.0446,0.8737,11.62,2.51,20.05,0.0861
2022-11-04,KO,2022Q3,2022-09-30,0.3663,0.6156,0.0491,0.6173,23.11,9.19,18.39,0.0433
2022-11-04,LIN,2022Q3,2022-09-30,0.1374,0.4427,0.0404,0.3832,20.85,2.95,15.71,0.048
2022-11-04,META,2022Q3,2022-09-30,0.2439,0.8067,0.0522,0.1521,24.79,13.27,30.95,0.0403
2022-11-04,MSFT,2022Q3,2022-09-30,0.4214,0.6811,0.0388,0.2724,24.01,17.45,39.27,0.0416
2022-11-04,NEE,2022Q3,2022-09-30,0.0899,0.3935,0.0253,0.6184,30.35,3.1,16.52,0.0329
2022-11-04,NVDA,2022Q3,2022-09-30,0.2506,0.6244,0.0251,0.112,35.4,25.98,60.63,0.0282
2022-11-04,PG,2022Q3,2022-09-30,0.2461,0.4852,0.0546,0.5102,19.8,9.44,26.75,0.0505
2022-11-04,PLD,2022Q3,2022-09-30,0.0636,0.7956,0.0222,0.4608,33.98,2.72,23.02,0.0294
2022-11-04,UNH,2022Q3,2022-09-30,0.2586,0.212,0.0493,0.3458,17.57,8.26,24.78,0.0569
2022-11-04,UPS,2022Q3,2022-09-30,0.5257,0.2215,0.0574,0.6974,17.63,41.26,16.5,0.0567
2022-11-04,V,2022Q3,2022-09-30,0.3052,0.7632,0.0543,0.4553,25.65,13.04,31.87,0.039
2022-11-04,WMT,2022Q3,2022-09-30,0.2031,0.246,0.0305,0.6442,28.19,6.4,17.91,0.0355
2022-11-04,XOM,2022Q3,2022-09-30,0.1356,0.3251,0.0325,0.4863,13.51,2.17,13.59,0.074
2022-11-04,ZQAI,2022Q3,2022-09-30,0.0938,0.1997,0.0256,0.5722,21.68,2.77,20.01,0.0461
2022-11-04,ZQLH,2022Q3,2022-09-30,0.0868,0.5545,0.0285,0.3542,21.46,4.87,23.15,0.0466
2022-11-04,ZQPT,2022Q3,2022-09-30,0.0425,0.4402,0.0083,0.3511,71.0,1.38,13.83,0.0141
2023-02-04,AAPL,2022Q4,2022-12-31,0.4543,0.452,0.0491,0.349,16.35,8.11,10.81,0.0612
2023-02-04,AMT,2022Q4,2022-12-31,0.1584,0.6762,0.0311,0.7556,43.66,15.91,31.81,0.0229
2023-02-04,AMZN,2022Q4,2022-12-31,0.1267,0.4072,0.0409,0.5727,51.25,24.05,60.12,0.0195
2023-02-04,APD,2022Q4,2022-12-31,0.157,0.3036,0.0579,0.4737,23.32,8.14,30.51,0.0429
2023-02-04,BAC,2022Q4,2022-12-31,0.0823,0.5055,0.031,0.8764,12.84,1.85,20.02,0.0779
2023-02-04,CAT,2022Q4,2022-12-31,0.3073,0.3528,0.0513,0.6985,16.06,8.44,15.48,0.0623
2023-02-04,CVX,2022Q4,2022-12-31,0.0826,0.3541,0.0305,0.3884,14.23,2.01,14.72,0.0703
2023-02-04,DUK,2022Q4,2022-12-31,0.093,0.2771,0.0194,0.6796,27.52,1.76,14.26,0.0363
2023-02-04,ECL,2022Q4,2022-12-31,0.1718,0.3821,0.0388,0.5322,25.63,6.9,17.74,0.039
2023-02-04,GOOGL,2022Q4,2022-12-31,0.2056,0.5285,0.0392,0.0832,19.07,8.04,25.72,0.0524
2023-02-04,HD,2022Q4,2022-12-31,0.4091,0.3442,0.0596,0.6103,18.88,194.34,31.09,0.053
2023-02-04,HON,2022Q4,2022-12-31,0.2812,0.2854,0.0487,0.5422,21.96,9.37,17.56,0.0455
2023-02-04,JNJ,2022Q4,2022-12-31,0.2446,0.6762,0.0531,0.3842,17.68,5.85,13.64,0.0566
2023-02-04,JPM,2022Q4,2022-12-31,0.1454,0.5663,0.0324,0.898,11.35,2.53,20.27,0.0881
2023-02-04,KO,2022Q4,2022-12-31,0.3431,0.6207,0.0436,0.5981,21.79,9.18,18.36,0.0459
2023-02-04,LIN,2022Q4,2022-12-31,0.146,0.4374,0.0546,0.4304,17.11,3.07,16.37,0.0584
2023-02-04,META,2022Q4,2022-12-31,0.2115,0.8006,0.0477,0.0831,18.7,11.6,27.07,0.0535
2023-02-04,MSFT,2022Q4,2022-12-31,0.4077,0.6958,0.037,0.2979,24.0,16.25,36.56,0.0417
2023-02-04,NEE,2022Q4,2022-12-31,0.111,0.4173,0.0189,0.6252,36.89,3.3,17.59,0.0271
2023-02-04,NVDA,2022Q4,2022-12-31,0.3249,0.615,0.0224,0.1546,40.01,28.38,66.22,0.025
2023-02-04,PG,2022Q4,2022-12-31,0.2501,0.5076,0.0556,0.4686,24.23,9.05,25.64,0.0413
2023-02-04,PLD,2022Q4,2022-12-31,0.0729,0.7485,0.0295,0.4481,34.59,2.55,21.58,0.0289
2023-02-04,UNH,2022Q4,2022-12-31,0.1914,0.2686,0.054,0.3661,14.43,8.21,24.63,0.0693
2023-02-04,UPS,2022Q4,2022-12-31,0.4719,0.2022,0.0692,0.7511,18.45,37.53,15.01,0.0542
2023-02-04,V,2022Q4,2022-12-31,0.36,0.7698,0.0431,0.444,24.53,12.84,31.39,0.0408
2023-02-04,WMT,2022Q4,2022-12-31,0.2403,0.2468,0.0405,0.6007,23.4,6.56,18.38,0.0427
2023-02-04,XOM,2022Q4,2022-12-31,0.1242,0.3102,0.0431,0.4832,15.42,2.13,13.33,0.0649
2023-02-04,ZQAI,2022Q4,2022-12-31,0.0882,0.2365,0.0204,0.4919,19.4,2.37,17.15,0.0515
2023-02-04,ZQLH,2022Q4,2022-12-31,0.0978,0.5128,0.0286,0.3183,25.64,5.05,24.0,0.039
2023-02-04,ZQPT,2022Q4,2022-12-31,0.0577,0.4045,0.0165,0.3908,42.78,1.29,12.9,0.0234
2023-05-05,AAPL,2023Q1,2023-03-31,0.5035,0.4422,0.044,0.297,17.26,8.12,10.83,0.0579
2023-05-05,AMT,2023Q1,2023-03-31,0.1673,0.7127,0.0209,0.7567,33.74,16.9,33.8,0.0296
2023-05-05,AMZN,2023Q1,2023-03-31,0.1249,0.432,0.0267,0.5378,123.52,27.07,67.67,0.0081
2023-05-05,APD,2023Q1,2023-03-31,0.1524,0.3434,0.059,0.4202,22.22,8.54,32.02,0.045
2023-05-05,BAC,2023Q1,2023-03-31,0.0868,0.5144,0.0319,0.9103,11.49,2.03,21.99,0.087
2023-05-05,CAT,2023Q1,2023-03-31,0.3426,0.3231,0.0458,0.6358,18.26,8.56,15.69,0.0548
2023-05-05,CVX,2023Q1,2023-03-31,0.0934,0.3315,0.0287,0.3482,15.47,1.97,14.42,0.0646
2023-05-05,DUK,2023Q1,2023-03-31,0.0887,0.3029,0.0205,0.6785,25.85,1.78,14.5,0.0387
2023-05-05,ECL,2023Q1,2023-03-31,0.2107,0.4119,0.0389,0.5444,28.55,7.07,18.19,0.035
2023-05-05,GOOGL,2023Q1,2023-03-31,0.19,0.5551,0.039,0.0914,18.96,8.51,27.22,0.0527
2023-05-05,HD,2023Q1,2023-03-31,0.453,0.3356,0.0523,0.658,20.27,190.43,30.47,0.0493
2023-05-05,HON,2023Q1,2023-03-31,0.2234,0.3051,0.0532,0.5077,21.6,8.64,16.2,0.0463
2023-05-05,JNJ,2023Q1,2023-03-31,0.283,0.666,0.0589,0.3506,21.39,6.07,14.15,0.0468
2023-05-05,JPM,2023Q1,2023-03-31,0.1374,0.5273,0.039,0.9093,11.18,2.64,21.14,0.0894
2023-05-05,KO,2023Q1,2023-03-31,0.4274,0.6169,0.0522,0.6449,24.73,9.02,18.03,0.0404
2023-05-05,LIN,2023Q1,2023-03-31,0.1453,0.4367,0.0522,0.4247,22.2,3.04,16.24,0.045
2023-05-05,META,2023Q1,2023-03-31,0.1904,0.7927,0.0488,0.1189,21.35,14.94,34.86,0.0468
2023-05-05,MSFT,2023Q1,2023-03-31,0.3801,0.7126,0.041,0.2631,23.81,15.48,34.82,0.042
2023-05-05,NEE,2023Q1,2023-03-31,0.1146,0.3991,0.0179,0.6315,25.55,3.28,17.52,0.0391
2023-05-05,NVDA,2023Q1,2023-03-31,0.2662,0.6139,0.0289,0.1686,29.82,27.82,64.91,0.0335
2023-05-05,PG,2023Q1,2023-03-31,0.216,0.4675,0.0559,0.4648,22.15,8.57,24.27,0.0452
2023-05-05,PLD,2023Q1,2023-03-31,0.0617,0.7532,0.0266,0.4067,41.94,2.46,20.79,0.0238
2023-05-05,UNH,2023Q1,2023-03-31,0.2029,0.2281,0.0555,0.363,17.78,8.24,24.73,0.0562
2023-05-05,UPS,2023Q1,2023-03-31,0.5339,0.1841,0.0577,0.7245,15.8,38.83,15.53,0.0633
2023-05-05,V,2023Q1,2023-03-31,0.3301,0.8347,0.0508,0.4959,26.9,13.15,32.16,0.0372
2023-05-05,WMT,2023Q1,2023-03-31,0.2163,0.2419,0.0356,0.5889,25.89,6.99,19.56,0.0386
2023-05-05,XOM,2023Q1,2023-03-31,0.1163,0.3504,0.0433,0.4753,13.24,1.99,12.42,0.0755
2023-05-05,ZQAI,2023Q1,2023-03-31,0.0926,0.1968,0.0238,0.5361,17.97,2.14,15.47,0.0556
2023-05-05,ZQLH,2023Q1,2023-03-31,0.0996,0.5825,0.0209,0.3333,21.99,4.73,22.47,0.0455
2023-05-05,ZQPT,2023Q1,2023-03-31,0.0542,0.4273,0.0161,0.2592,55.12,1.18,11.76,0.0181
2023-08-04,AAPL,2023Q2,2023-06-30,0.4406,0.4426,0.0563,0.3309,15.38,7.92,10.56,0.065
2023-08-04,AMT,2023Q2,2023-06-30,0.1534,0.6803,0.0246,0.714,37.06,17.1,34.21,0.027
2023-08-04,AMZN,2023Q2,2023-06-30,0.1186,0.4184,0.0292,0.5983,55.83,32.48,81.21,0.0179
2023-08-04,APD,2023Q2,2023-06-30,0.1553,0.3099,0.0563,0.3849,19.74,8.74,32.79,0.0507
2023-08-04,BAC,2023Q2,2023-06-30,0.095,0.5875,0.0373,0.8918,12.25,1.89,20.49,0.0816
2023-08-04,CAT,2023Q2,2023-06-30,0.3584,0.3401,0.0515,0.6954,17.53,7.86,14.41,0.0571
2023-08-04,CVX,2023Q2,2023-06-30,0.1025,0.3316,0.0429,0.432,17.82,1.98,14.51,0.0561
2023-08-04,DUK,2023Q2,2023-06-30,0.074,0.2694,0.0214,0.7073,36.29,1.81,14.74,0.0276
2023-08-04,ECL,2023Q2,2023-06-30,0.1768,0.4478,0.0327,0.4853,34.36,7.4,19.03,0.0291
2023-08-04,GOOGL,2023Q2,2023-06-30,0.2415,0.5374,0.0364,0.1033,16.56,9.12,29.18,0.0604
2023-08-04,HD,2023Q2,2023-06-30,0.425,0.3509,0.0561,0.6906,20.62,200.4,32.06,0.0485
2023-08-04,HON,2023Q2,2023-06-30,0.2344,0.3118,0.0556,0.5943,16.84,9.3,17.44,0.0594
2023-08-04,JNJ,2023Q2,2023-06-30,0.282,0.676,0.071,0.3895,17.91,6.22,14.52,0.0558
2023-08-04,JPM,2023Q2,2023-06-30,0.1406,0.552,0.0422,0.8643,11.57,2.81,22.48,0.0865
2023-08-04,KO,2023Q2,2023-06-30,0.4523,0.6157,0.0564,0.6204,22.86,8.79,17.58,0.0437
2023-08-04,LIN,2023Q2,2023-06-30,0.1401,0.4137,0.0484,0.3938,19.12,3.11,16.59,0.0523
2023-08-04,META,2023Q2,2023-06-30,0.1926,0.7338,0.0419,0.1152,25.51,16.43,38.33,0.0392
2023-08-04,MSFT,2023Q2,2023-06-30,0.341,0.6581,0.0457,0.3312,21.36,15.53,34.94,0.0468
2023-08-04,NEE,2023Q2,2023-06-30,0.1072,0.4115,0.0226,0.6048,28.73,3.51,18.72,0.0348
2023-08-04,NVDA,2023Q2,2023-06-30,0.3646,0.6059,0.0329,0.1687,74.23,33.98,79.29,0.0135
2023-08-04,PG,2023Q2,2023-06-30,0.2349,0.5009,0.0527,0.518,23.8,8.59,24.33,0.042
2023-08-04,PLD,2023Q2,2023-06-30,0.0765,0.7671,0.0188,0.3959,36.85,2.47,20.88,0.0271
2023-08-04,UNH,2023Q2,2023-06-30,0.2152,0.2306,0.0513,0.4297,15.4,8.41,25.24,0.0649
2023-08-04,UPS,2023Q2,2023-06-30,0.4999,0.2052,0.0704,0.7242,15.26,36.12,14.45,0.0655
2023-08-04,V,2023Q2,2023-06-30,0.2901,0.7824,0.0399,0.3582,20.98,13.15,32.15,0.0477
2023-08-04,WMT,2023Q2,2023-06-30,0.2137,0.2613,0.0361,0.5765,29.46,6.99,19.56,0.0339
2023-08-04,XOM,2023Q2,2023-06-30,0.1277,0.3212,0.0308,0.4972,14.22,1.9,11.87,0.0703
2023-08-04,ZQAI,2023Q2,2023-06-30,0.0995,0.2086,0.0163,0.5531,18.95,2.26,16.35,0.0528
2023-08-04,ZQLH,2023Q2,2023-06-30,0.1216,0.5453,0.0278,0.3934,25.69,4.73,22.46,0.0389
2023-08-04,ZQPT,2023Q2,2023-06-30,0.0512,0.3792,0.0051,0.3035,59.2,1.2,12.05,0.0169
2023-11-04,AAPL,2023Q3,2023-09-30,0.434,0.4131,0.0534,0.3192,21.0,8.9,11.86,0.0476
2023-11-04,AMT,2023Q3,2023-09-30,0.1895,0.6729,0.0458,0.7848,36.5,17.65,35.31,0.0274
2023-11-04,AMZN,2023Q3,2023-09-30,0.0992,0.4201,0.0266,0.5665,47.3,33.76,84.39,0.0211
2023-11-04,APD,2023Q3,2023-09-30,0.162,0.3292,0.0454,0.3784,17.9,9.01,33.78,0.0559
2023-11-04,BAC,2023Q3,2023-09-30,0.1019,0.4977,0.0301,0.9095,11.87,1.82,19.77,0.0842
2023-11-04,CAT,2023Q3,2023-09-30,0.3135,0.3264,0.0584,0.6974,19.19,7.96,14.59,0.0521
2023-11-04,CVX,2023Q3,2023-09-30,0.092,0.317,0.045,0.4306,13.92,1.95,14.3,0.0718
2023-11-04,DUK,2023Q3,2023-09-30,0.0795,0.3081,0.0175,0.7194,25.12,1.87,15.18,0.0398
2023-11-04,ECL,2023Q3,2023-09-30,0.1653,0.4284,0.0363,0.4786,23.05,7.55,19.41,0.0434
2023-11-04,GOOGL,2023Q3,2023-09-30,0.2232,0.5597,0.0393,0.1127,27.55,9.39,30.04,0.0363
2023-11-04,HD,2023Q3,2023-09-30,0.4445,0.3388,0.0587,0.6482,19.61,191.13,30.58,0.051
2023-11-04,HON,2023Q3,2023-09-30,0.2709,0.3082,0.0498,0.5627,17.9,10.1,18.94,0.0559
2023-11-04,JNJ,2023Q3,2023-09-30,0.2588,0.6583,0.0557,0.3864,16.87,6.42,14.97,0.0593
2023-11-04,JPM,2023Q3,2023-09-30,0.1323,0.5651,0.0388,0.9102,12.04,3.15,25.18,0.0831
2023-11-04,KO,2023Q3,2023-09-30,0.4465,0.6112,0.0482,0.6375,28.35,8.56,17.11,0.0353
2023-11-04,LIN,2023Q3,2023-09-30,0.1477,0.4516,0.053,0.3897,20.28,3.45,18.39,0.0493
2023-11-04,META,2023Q3,2023-09-30,0.2565,0.7723,0.0509,0.1843,23.49,16.28,37.98,0.0426
2023-11-04,MSFT,2023Q3,2023-09-30,0.4101,0.6931,0.0315,0.2982,23.25,16.4,36.9,0.043
2023-11-04,NEE,2023Q3,2023-09-30,0.1255,0.4154,0.0227,0.5715,34.23,3.59,19.12,0.0292
2023-11-04,NVDA,2023Q3,2023-09-30,0.306,0.6446,0.0256,0.2131,45.96,35.69,83.27,0.0218
2023-11-04,PG,2023Q3,2023-09-30,0.2222,0.483,0.045,0.4721,20.3,8.23,23.33,0.0493
2023-11-04,PLD,2023Q3,2023-09-30,0.0854,0.773,0.0287,0.4528,32.27,2.55,21.62,0.031
2023-11-04,UNH,2023Q3,2023-09-30,0.218,0.2522,0.0548,0.3885,16.08,8.81,26.42,0.0622
2023-11-04,UPS,2023Q3,2023-09-30,0.4835,0.2281,0.0637,0.6767,17.26,35.91,14.36,0.0579
2023-11-04,V,2023Q3,2023-09-30,0.251,0.7567,0.0391,0.4005,29.26,13.19,32.23,0.0342
2023-11-04,WMT,2023Q3,2023-09-30,0.2444,0.2329,0.0421,0.5816,28.48,7.4,20.71,0.0351
2023-11-04,XOM,2023Q3,2023-09-30,0.1488,0.3118,0.0444,0.4679,15.2,1.66,10.4,0.0658
2023-11-04,ZQAI,2023Q3,2023-09-30,0.0954,0.251,0.0256,0.5383,18.83,2.15,15.52,0.0531
2023-11-04,ZQLH,2023Q3,2023-09-30,0.1001,0.52,0.0304,0.3478,29.2,5.02,23.82,0.0342
2023-11-04,ZQPT,2023Q3,2023-09-30,0.0562,0.3639,0.0118,0.2643,47.03,1.14,11.37,0.0213
2024-02-04,AAPL,2023Q4,2023-12-31,0.4431,0.4363,0.0567,0.3526,19.52,9.2,12.27,0.0512
2024-02-04,AMT,2023Q4,2023-12-31,0.1643,0.7326,0.0239,0.7787,80.17,18.63,37.25,0.0125
2024-02-04,AMZN,2023Q4,2023-12-31,0.1199,0.4045,0.0263,0.5056,77.7,30.99,77.48,0.0129
2024-02-04,APD,2023Q4,2023-12-31,0.1546,0.2842,0.0584,0.4416,17.99,8.73,32.73,0.0556
2024-02-04,BAC,2023Q4,2023-12-31,0.1071,0.532,0.025,0.9241,14.6,1.76,19.01,0.0685
2024-02-04,CAT,2023Q4,2023-12-31,0.3417,0.3265,0.0515,0.6235,15.05,8.41,15.42,0.0665
2024-02-04,CVX,2023Q4,2023-12-31,0.1119,0.3476,0.0291,0.365,18.42,1.77,12.98,0.0543
2024-02-04,DUK,2023Q4,2023-12-31,0.0746,0.3161,0.0294,0.6599,24.55,1.79,14.53,0.0407
2024-02-04,ECL,2023Q4,2023-12-31,0.1718,0.3476,0.0385,0.4777,20.83,7.52,19.33,0.048
2024-02-04,GOOGL,2023Q4,2023-12-31,0.2179,0.5911,0.0351,0.082,18.86,9.34,29.88,0.053
2024-02-04,HD,2023Q4,2023-12-31,0.5228,0.3173,0.0567,0.6376,18.76,206.74,33.08,0.0533
2024-02-04,HON,2023Q4,2023-12-31,0.2412,0.2987,0.0538,0.5683,20.61,9.9,18.56,0.0485
2024-02-04,JNJ,2023Q4,2023-12-31,0.3127,0.6759,0.0651,0.4018,19.46,6.24,14.55,0.0514
2024-02-04,JPM,2023Q4,2023-12-31,0.1315,0.5764,0.0422,0.8808,11.97,2.81,22.47,0.0835
2024-02-04,KO,2023Q4,2023-12-31,0.429,0.5872,0.0529,0.6471,25.7,8.89,17.79,0.0389
2024-02-04,LIN,2023Q4,2023-12-31,0.1223,0.4758,0.0515,0.5,18.1,3.51,18.71,0.0552
2024-02-04,META,2023Q4,2023-12-31,0.239,0.7766,0.0468,0.1225,21.19,14.78,34.49,0.0472
2024-02-04,MSFT,2023Q4,2023-12-31,0.3533,0.6421,0.0312,0.3134,21.0,16.68,37.53,0.0476
2024-02-04,NEE,2023Q4,2023-12-31,0.1137,0.4406,0.0118,0.5803,25.43,3.5,18.66,0.0393
2024-02-04,NVDA,2023Q4,2023-12-31,0.3071,0.5969,0.0295,0.2038,41.54,42.17,98.41,0.0241
2024-02-04,PG,2023Q4,2023-12-31,0.2544,0.5495,0.0627,0.487,20.6,7.8,22.11,0.0485
2024-02-04,PLD,2023Q4,2023-12-31,0.066,0.7892,0.0316,0.4291,37.48,2.58,21.82,0.0267
2024-02-04,UNH,2023Q4,2023-12-31,0.2225,0.2538,0.0514,0.3769,14.93,8.44,25.31,0.067
2024-02-04,UPS,2023Q4,2023-12-31,0.5896,0.1742,0.0623,0.7303,17.41,36.64,14.66,0.0575
2024-02-04,V,2023Q4,2023-12-31,0.2792,0.8242,0.0554,0.3726,24.12,12.6,30.79,0.0415
2024-02-04,WMT,2023Q4,2023-12-31,0.207,0.2744,0.0364,0.6027,26.24,7.32,20.49,0.0381
2024-02-04,XOM,2023Q4,2023-12-31,0.1209,0.3252,0.0362,0.452,14.07,1.53,9.57,0.0711
2024-02-04,ZQAI,2023Q4,2023-12-31,0.0834,0.1755,0.0161,0.5564,20.7,2.05,14.79,0.0483
2024-02-04,ZQLH,2023Q4,2023-12-31,0.1025,0.5594,0.0316,0.3813,28.64,4.72,22.44,0.0349
2024-02-04,ZQPT,2023Q4,2023-12-31,0.056,0.4017,0.0177,0.272,48.7,1.23,12.28,0.0205
2024-05-05,AAPL,2024Q1,2024-03-31,0.372,0.3749,0.0489,0.2654,16.03,8.62,11.49,0.0624
2024-05-05,AMT,2024Q1,2024-03-31,0.1774,0.7075,0.0311,0.7393,37.77,18.32,36.64,0.0265
2024-05-05,AMZN,2024Q1,2024-03-31,0.1055,0.4213,0.03,0.5522,61.35,34.41,86.04,0.0163
2024-05-05,APD,2024Q1,2024-03-31,0.1605,0.3214,0.0456,0.4471,19.32,8.88,33.3,0.0518
2024-05-05,BAC,2024Q1,2024-03-31,0.1041,0.5071,0.0225,0.8323,13.25,1.72,18.62,0.0754
2024-05-05,CAT,2024Q1,2024-03-31,0.3355,0.2965,0.047,0.6924,15.96,7.79,14.29,0.0627
2024-05-05,CVX,2024Q1,2024-03-31,0.0994,0.336,0.047,0.3843,15.45,1.54,11.29,0.0647
2024-05-05,DUK,2024Q1,2024-03-31,0.077,0.3198,0.0214,0.6609,25.76,1.9,15.41,0.0388
2024-05-05,ECL,2024Q1,2024-03-31,0.1978,0.4358,0.0414,0.4565,22.57,8.0,20.56,0.0443
2024-05-05,GOOGL,2024Q1,2024-03-31,0.1959,0.5556,0.0446,0.1278,18.94,9.37,29.99,0.0528
2024-05-05,HD,2024Q1,2024-03-31,0.4446,0.3103,0.0621,0.6285,19.87,195.57,31.29,0.0503
2024-05-05,HON,2024Q1,2024-03-31,0.3076,0.3278,0.0505,0.5701,22.32,9.45,17.73,0.0448
2024-05-05,JNJ,2024Q1,2024-03-31,0.2128,0.6537,0.0623,0.3718,17.75,6.57,15.34,0.0563
2024-05-05,JPM,2024Q1,2024-03-31,0.15,0.5443,0.0387,0.8758,10.68,2.8,22.38,0.0937
2024-05-05,KO,2024Q1,2024-03-31,0.3859,0.5982,0.0526,0.6148,24.09,9.53,19.06,0.0415
2024-05-05,LIN,2024Q1,2024-03-31,0.1356,0.4438,0.0502,0.4114,18.27,3.4,18.13,0.0547
2024-05-05,META,2024Q1,2024-03-31,0.2528,0.7323,0.0522,0.1425,18.82,16.15,37.68,0.0531
2024-05-05,MSFT,2024Q1,2024-03-31,0.4371,0.6949,0.0414,0.3548,22.99,16.1,36.21,0.0435
2024-05-05,NEE,2024Q1,2024-03-31,0.1308,0.3875,0.0183,0.6006,26.59,3.69,19.66,0.0376
2024-05-05,NVDA,2024Q1,2024-03-31,0.3277,0.5738,0.0268,0.151,39.87,44.15,103.02,0.0251
2024-05-05,PG,2024Q1,2024-03-31,0.257,0.4956,0.0498,0.4986,19.36,8.2,23.24,0.0517
2024-05-05,PLD,2024Q1,2024-03-31,0.0766,0.7893,0.0221,0.3774,36.09,2.65,22.39,0.0277
2024-05-05,UNH,2024Q1,2024-03-31,0.227,0.2822,0.051,0.3454,16.87,8.42,25.25,0.0593
2024-05-05,UPS,2024Q1,2024-03-31,0.5125,0.2338,0.0658,0.7266,19.17,38.11,15.24,0.0522
2024-05-05,V,2024Q1,2024-03-31,0.3322,0.7538,0.0585,0.4128,24.94,13.04,31.89,0.0401
2024-05-05,WMT,2024Q1,2024-03-31,0.2763,0.261,0.0376,0.5255,24.27,7.3,20.44,0.0412
2024-05-05,XOM,2024Q1,2024-03-31,0.1144,0.3223,0.0397,0.4553,15.29,1.61,10.09,0.0654
2024-05-05,ZQAI,2024Q1,2024-03-31,0.0988,0.2318,0.0203,0.5321,20.97,1.89,13.62,0.0477
2024-05-05,ZQLH,2024Q1,2024-03-31,0.1037,0.5168,0.0281,0.3099,27.26,4.72,22.43,0.0367
2024-05-05,ZQPT,2024Q1,2024-03-31,0.0467,0.4015,0.011,0.2585,48.96,1.17,11.72,0.0204
2024-08-04,AAPL,2024Q2,2024-06-30,0.5018,0.4042,0.0463,0.2905,19.55,9.48,12.64,0.0512
2024-08-04,AMT,2024Q2,2024-06-30,0.181,0.6878,0.0323,0.7287,40.57,17.58,35.16,0.0247
2024-08-04,AMZN,2024Q2,2024-06-30,0.1007,0.4269,0.0336,0.5618,45.17,39.95,99.87,0.0221
2024-08-04,APD,2024Q2,2024-06-30,0.1591,0.2822,0.0449,0.4332,21.69,8.47,31.77,0.0461
